flare_id,GOES_class,stix_start_UTC,stix_end_UTC,mwa_start_UTC,mwa_end_UTC,flare_duration_sec,overlap_percentage,projectids,obs_ids
2408170301,C3.8,2024-08-17 02:57:11.594000+00:00,2024-08-17 03:07:39.495000+00:00,2024-08-17 02:57:11.594000+00:00,2024-08-17 03:07:39.495000+00:00,627,20,"['G0002', 'G0002']","[1407898816, 1407898944]"
2405150542,C3.5,2024-05-15 05:40:43.971000+00:00,2024-05-15 06:05:11.973000+00:00,2024-05-15 05:40:43.971000+00:00,2024-05-15 06:05:11.973000+00:00,1468,20,['G0002'],[1399788016]
2405170505,C3.1,2024-05-17 05:04:03.980000+00:00,2024-05-17 05:08:03.981000+00:00,2024-05-17 05:04:03.980000+00:00,2024-05-17 05:08:03.981000+00:00,240,20,['G0002'],[1399957216]
2406040150,C3.0,2024-06-04 01:43:00.684000+00:00,2024-06-04 02:04:20.686000+00:00,2024-06-04 01:43:00.684000+00:00,2024-06-04 02:04:20.686000+00:00,1280,20,"['G0002', 'G0002', 'G0002']","[1401501616, 1401501736, 1401501856]"
2405240330,C2.6,2024-05-24 03:27:08.566000+00:00,2024-05-24 03:37:04.567000+00:00,2024-05-24 03:27:08.566000+00:00,2024-05-24 03:37:04.567000+00:00,596,20,['G0002'],[1400556616]
2405210317,C2.4,2024-05-21 03:14:56.494000+00:00,2024-05-21 03:33:56.496000+00:00,2024-05-21 03:14:56.494000+00:00,2024-05-21 03:33:56.496000+00:00,1140,20,['G0002'],[1400297416]
2409240602,C1.7,2024-09-24 05:59:37.774000+00:00,2024-09-24 06:08:49.775000+00:00,2024-09-24 05:59:37.774000+00:00,2024-09-24 06:08:49.775000+00:00,552,20,['G0002'],[1411192824]
2501260500,C1.6,2025-01-26 04:56:46.199000+00:00,2025-01-26 05:11:50.201000+00:00,2025-01-26 04:56:46.199000+00:00,2025-01-26 05:11:50.201000+00:00,904,20,"['G0002', 'G0002']","[1421902816, 1421903112]"
2409180601,C1.2,2024-09-18 05:57:21.304000+00:00,2024-09-18 06:07:57.305000+00:00,2024-09-18 05:57:21.304000+00:00,2024-09-18 06:07:57.305000+00:00,636,20,"['G0002', 'G0002']","[1410674336, 1410674416]"
2408210633,C5.4,2024-08-21 06:30:47.551000+00:00,2024-08-21 06:36:43.551000+00:00,2024-08-21 06:30:47.551000+00:00,2024-08-21 06:36:43.551000+00:00,356,19,['G0002'],[1408257016]
2405160222,C4.4,2024-05-16 02:03:11.903000+00:00,2024-05-16 02:36:23.906000+00:00,2024-05-16 02:03:11.903000+00:00,2024-05-16 02:36:23.906000+00:00,1992,19,"['G0002', 'G0002']","[1399860016, 1399861816]"
2405160418,C2.6,2024-05-16 04:01:31.916000+00:00,2024-05-16 04:44:39.920000+00:00,2024-05-16 04:01:31.916000+00:00,2024-05-16 04:44:39.920000+00:00,2588,19,"['G0002', 'G0002']","[1399867216, 1399869016]"
2406200502,C2.4,2024-06-20 04:58:48.313000+00:00,2024-06-20 05:08:48.314000+00:00,2024-06-20 04:58:48.313000+00:00,2024-06-20 05:08:48.314000+00:00,600,19,['G0002'],[1402894816]
2407050332,C2.1,2024-07-05 03:26:56.237000+00:00,2024-07-05 03:38:36.238000+00:00,2024-07-05 03:26:56.237000+00:00,2024-07-05 03:38:36.238000+00:00,700,19,"['G0002', 'G0002', 'G0002']","[1404185256, 1404185416, 1404185856]"
2409150523,C1.8,2024-09-15 05:21:20.811000+00:00,2024-09-15 05:32:08.813000+00:00,2024-09-15 05:21:20.811000+00:00,2024-09-15 05:32:08.813000+00:00,648,19,"['G0002', 'G0002']","[1410412952, 1410413416]"
2409150600,C1.8,2024-09-15 05:55:16.815000+00:00,2024-09-15 06:06:08.816000+00:00,2024-09-15 05:55:16.815000+00:00,2024-09-15 06:06:08.816000+00:00,652,19,"['G0002', 'G0002']","[1410415216, 1410415360]"
2502190259,C1.1,2025-02-19 02:55:21.919000+00:00,2025-02-19 03:11:13.920000+00:00,2025-02-19 02:55:21.919000+00:00,2025-02-19 03:11:13.920000+00:00,952,19,"['G0002', 'G0002']","[1423969216, 1423969424]"
2407310601,C9.9,2024-07-31 05:58:51.531000+00:00,2024-07-31 06:09:55.533000+00:00,2024-07-31 05:58:51.531000+00:00,2024-07-31 06:09:55.533000+00:00,664,18,['G0002'],[1406440816]
2409120230,C6.3,2024-09-12 02:24:08.514000+00:00,2024-09-12 02:35:24.515000+00:00,2024-09-12 02:24:08.514000+00:00,2024-09-12 02:35:24.515000+00:00,676,18,"['G0002', 'G0002']","[1410143256, 1410143416]"
2408020227,C6.1,2024-08-02 02:24:11.722000+00:00,2024-08-02 02:35:43.723000+00:00,2024-08-02 02:24:11.722000+00:00,2024-08-02 02:35:43.723000+00:00,692,18,"['G0002', 'G0002']","[1406601016, 1406601240]"
2408110554,C4.3,2024-08-11 05:51:55.664000+00:00,2024-08-11 06:03:31.666000+00:00,2024-08-11 05:51:55.664000+00:00,2024-08-11 06:03:31.666000+00:00,696,18,"['G0002', 'G0002']","[1407390816, 1407391216]"
2408130505,C3.8,2024-08-13 04:59:47.574000+00:00,2024-08-13 05:11:03.576000+00:00,2024-08-13 04:59:47.574000+00:00,2024-08-13 05:11:03.576000+00:00,676,18,"['G0002', 'G0002']","[1407560416, 1407560832]"
2407190626,C3.0,2024-07-19 06:24:04.850000+00:00,2024-07-19 06:31:16.851000+00:00,2024-07-19 06:24:04.850000+00:00,2024-07-19 06:31:16.851000+00:00,432,18,['G0002'],[1405405816]
2405210402,C2.3,2024-05-21 03:50:08.498000+00:00,2024-05-21 04:32:48.502000+00:00,2024-05-21 03:50:08.498000+00:00,2024-05-21 04:32:48.502000+00:00,2560,18,"['G0002', 'G0002']","[1400299216, 1400301016]"
2405210238,C2.2,2024-05-21 02:18:20.488000+00:00,2024-05-21 03:03:20.493000+00:00,2024-05-21 02:18:20.488000+00:00,2024-05-21 03:03:20.493000+00:00,2700,18,"['G0002', 'G0002']","[1400293816, 1400295616]"
2405190227,C1.7,2024-05-19 02:23:44.184000+00:00,2024-05-19 02:31:24.185000+00:00,2024-05-19 02:23:44.184000+00:00,2024-05-19 02:31:24.185000+00:00,460,18,['G0002'],[1400121016]
2409180536,C1.1,2024-09-18 05:29:13.301000+00:00,2024-09-18 05:40:53.302000+00:00,2024-09-18 05:29:13.301000+00:00,2024-09-18 05:40:53.302000+00:00,700,18,"['G0002', 'G0002']","[1410672616, 1410672752]"
2207280555,B2.9,2022-07-28 05:13:52.310000+00:00,2022-07-28 06:30:40.319000+00:00,2022-07-28 05:13:52.310000+00:00,2022-07-28 06:30:40.319000+00:00,4608,18,"['G0002', 'G0002', 'G0002']","[1343020432, 1343020728, 1343021024]"
2407290602,C3.9,2024-07-29 06:01:09.217000+00:00,2024-07-29 06:05:41.218000+00:00,2024-07-29 06:01:09.217000+00:00,2024-07-29 06:05:41.218000+00:00,272,17,['G0002'],[1406268016]
2408160303,C3.6,2024-08-16 03:00:47.935000+00:00,2024-08-16 03:08:11.935000+00:00,2024-08-16 03:00:47.935000+00:00,2024-08-16 03:08:11.935000+00:00,444,17,"['G0002', 'G0002']","[1407812416, 1407812536]"
2408220203,C2.7,2024-08-22 02:00:35.682000+00:00,2024-08-22 02:08:39.683000+00:00,2024-08-22 02:00:35.682000+00:00,2024-08-22 02:08:39.683000+00:00,484,17,['G0002'],[1408327216]
2501131104,C2.3,2025-01-13 10:58:53.685000+00:00,2025-01-13 11:16:37.687000+00:00,2025-01-13 10:58:53.685000+00:00,2025-01-13 11:16:37.687000+00:00,1064,17,"['G0002', 'G0002']","[1420801704, 1420801840]"
2408250534,C2.1,2024-08-25 05:24:19.474000+00:00,2024-08-25 05:36:23.475000+00:00,2024-08-25 05:24:19.474000+00:00,2024-08-25 05:36:23.475000+00:00,724,17,"['G0002', 'G0002']","[1408598816, 1408599016]"
2409040306,M1.1,2024-09-04 03:00:56.445000+00:00,2024-09-04 03:07:52.446000+00:00,2024-09-04 03:00:56.445000+00:00,2024-09-04 03:07:52.446000+00:00,416,16,"['G0002', 'G0002']","[1409454016, 1409454456]"
2408150208,C6.8,2024-08-15 01:58:51.870000+00:00,2024-08-15 02:11:47.871000+00:00,2024-08-15 01:58:51.870000+00:00,2024-08-15 02:11:47.871000+00:00,776,16,"['G0002', 'G0002']","[1407722416, 1407722592]"
2407200258,C4.0,2024-07-20 02:49:36.884000+00:00,2024-07-20 03:03:40.885000+00:00,2024-07-20 02:49:36.884000+00:00,2024-07-20 03:03:40.885000+00:00,844,16,"['G0002', 'G0002', 'G0002']","[1405479144, 1405479616, 1405479752]"
2408230603,C4.0,2024-08-23 05:51:31.571000+00:00,2024-08-23 06:05:19.563000+00:00,2024-08-23 05:51:31.571000+00:00,2024-08-23 06:05:19.563000+00:00,827,16,"['G0002', 'G0002', 'G0002']","[1408427704, 1408428016, 1408428304]"
2407280641,C3.7,2024-07-28 06:27:17.063000+00:00,2024-07-28 07:01:21.067000+00:00,2024-07-28 06:27:17.063000+00:00,2024-07-28 07:01:21.067000+00:00,2044,16,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1406183320, 1406183416, 1406183920, 1406184528, 1406184584, 1406185128]"
2405280429,C2.4,2024-05-28 04:27:20.405000+00:00,2024-05-28 04:39:20.406000+00:00,2024-05-28 04:27:20.405000+00:00,2024-05-28 04:39:20.406000+00:00,720,16,['G0002'],[1400905816]
2501130435,C2.1,2025-01-13 04:03:13.640000+00:00,2025-01-13 05:07:45.647000+00:00,2025-01-13 04:03:13.640000+00:00,2025-01-13 05:07:45.647000+00:00,3872,16,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1420776216, 1420776824, 1420777424, 1420777816, 1420778024, 1420778168, 1420778632, 1420779232, 1420779616, 1420779840]"
2409170225,C1.3,2024-09-17 02:18:49.119000+00:00,2024-09-17 02:32:01.121000+00:00,2024-09-17 02:18:49.119000+00:00,2024-09-17 02:32:01.121000+00:00,792,16,"['G0002', 'G0002']","[1410575040, 1410575416]"
2207310331,B1.6,2022-07-31 03:15:40.042000+00:00,2022-07-31 03:44:44.045000+00:00,2022-07-31 03:15:40.042000+00:00,2022-07-31 03:44:44.045000+00:00,1744,16,['G0002'],[1343274008]
2409100457,,2024-09-10 04:54:32.612000+00:00,2024-09-10 05:07:48.614000+00:00,2024-09-10 04:54:32.612000+00:00,2024-09-10 05:07:48.614000+00:00,796,16,"['G0002', 'G0002']","[1409979616, 1409979864]"
2409120252,C7.6,2024-09-12 02:50:48.517000+00:00,2024-09-12 03:04:08.518000+00:00,2024-09-12 02:50:48.517000+00:00,2024-09-12 03:04:08.518000+00:00,800,15,"['G0002', 'G0002']","[1410145216, 1410145336]"
2406100631,C4.6,2024-06-10 06:28:40.255000+00:00,2024-06-10 06:41:36.257000+00:00,2024-06-10 06:28:40.255000+00:00,2024-06-10 06:41:36.257000+00:00,776,15,['G0002'],[1402036216]
2409070306,C3.8,2024-09-07 03:00:12.822000+00:00,2024-09-07 03:13:28.824000+00:00,2024-09-07 03:00:12.822000+00:00,2024-09-07 03:13:28.824000+00:00,796,15,"['G0002', 'G0002', 'G0002']","[1409713216, 1409713352, 1409713960]"
2407070434,C3.4,2024-07-07 04:26:52.458000+00:00,2024-07-07 04:40:24.460000+00:00,2024-07-07 04:26:52.458000+00:00,2024-07-07 04:40:24.460000+00:00,812,15,"['G0002', 'G0002']","[1404361816, 1404361952]"
2407090454,C2.2,2024-07-09 04:50:24.074000+00:00,2024-07-09 05:03:40.075000+00:00,2024-07-09 04:50:24.074000+00:00,2024-07-09 05:03:40.075000+00:00,796,15,['G0002'],[1404536416]
2501260249,C2.0,2025-01-26 02:44:34.185000+00:00,2025-01-26 03:05:30.188000+00:00,2025-01-26 02:44:34.185000+00:00,2025-01-26 03:05:30.188000+00:00,1256,15,"['G0002', 'G0002', 'G0002']","[1421895280, 1421895616, 1421895880]"
2405200514,C6.7,2024-05-20 05:10:08.351000+00:00,2024-05-20 06:52:32.361000+00:00,2024-05-20 05:10:08.351000+00:00,2024-05-20 06:52:32.361000+00:00,6144,14,"['G0002', 'G0002', 'G0002']","[1400218216, 1400220016, 1400221816]"
2408180526,C4.5,2024-08-18 05:21:27.268000+00:00,2024-08-18 05:35:47.269000+00:00,2024-08-18 05:21:27.268000+00:00,2024-08-18 05:35:47.269000+00:00,860,14,"['G0002', 'G0002']","[1407993872, 1407994216]"
2408230257,C4.4,2024-08-23 02:52:43.543000+00:00,2024-08-23 03:07:39.545000+00:00,2024-08-23 02:52:43.543000+00:00,2024-08-23 03:07:39.545000+00:00,896,14,"['G0002', 'G0002']","[1408416816, 1408417216]"
2502210156,C3.8,2025-02-21 01:54:41.831000+00:00,2025-02-21 02:38:17.835000+00:00,2025-02-21 01:54:41.831000+00:00,2025-02-21 02:38:17.835000+00:00,2616,14,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1424138416, 1424138632, 1424139232, 1424139832, 1424140216, 1424140440]"
2407170427,C2.8,2024-07-17 04:26:08.524000+00:00,2024-07-17 04:39:44.526000+00:00,2024-07-17 04:26:08.524000+00:00,2024-07-17 04:39:44.526000+00:00,816,14,['G0002'],[1405225816]
2409170528,C1.2,2024-09-17 05:22:41.147000+00:00,2024-09-17 05:37:21.149000+00:00,2024-09-17 05:22:41.147000+00:00,2024-09-17 05:37:21.149000+00:00,880,14,"['G0002', 'G0002']","[1410586216, 1410586352]"
2409220159,C1.2,2024-09-22 01:54:25.418000+00:00,2024-09-22 02:09:01.419000+00:00,2024-09-22 01:54:25.418000+00:00,2024-09-22 02:09:01.419000+00:00,876,14,"['G0002', 'G0002']","[1411005552, 1411005616]"
2409040532,C7.6,2024-09-04 05:23:32.463000+00:00,2024-09-04 05:39:12.463000+00:00,2024-09-04 05:23:32.463000+00:00,2024-09-04 05:39:12.463000+00:00,940,13,"['G0002', 'G0002']","[1409463016, 1409463136]"
2405130533,C5.4,2024-05-13 05:16:20.054000+00:00,2024-05-13 06:27:20.062000+00:00,2024-05-13 05:16:20.054000+00:00,2024-05-13 06:27:20.062000+00:00,4260,13,"['G0002', 'G0002']","[1399613416, 1399615216]"
2409050150,C3.2,2024-09-05 01:49:40.596000+00:00,2024-09-05 01:50:40.596000+00:00,2024-09-05 01:49:40.596000+00:00,2024-09-05 01:50:40.596000+00:00,60,13,['G0002'],[1409536248]
2405160329,C2.8,2024-05-16 03:13:11.910000+00:00,2024-05-16 03:50:59.914000+00:00,2024-05-16 03:13:11.910000+00:00,2024-05-16 03:50:59.914000+00:00,2268,13,['G0002'],[1399865416]
2406190520,C2.7,2024-06-19 05:17:32.158000+00:00,2024-06-19 05:32:20.160000+00:00,2024-06-19 05:17:32.158000+00:00,2024-06-19 05:32:20.160000+00:00,888,13,['G0002'],[1402810216]
2405170338,C2.4,2024-05-17 03:05:39.966000+00:00,2024-05-17 04:17:55.974000+00:00,2024-05-17 03:05:39.966000+00:00,2024-05-17 04:17:55.974000+00:00,4336,13,"['G0002', 'G0002']","[1399951816, 1399953616]"
2406260443,C2.4,2024-06-26 04:39:04.943000+00:00,2024-06-26 04:56:12.945000+00:00,2024-06-26 04:39:04.943000+00:00,2024-06-26 04:56:12.945000+00:00,1028,13,['G0002'],[1403412848]
2407060557,C2.4,2024-07-06 05:53:56.408000+00:00,2024-07-06 06:00:56.409000+00:00,2024-07-06 05:53:56.408000+00:00,2024-07-06 06:00:56.409000+00:00,420,13,['G0002'],[1404280816]
2209290343,C2.0,2022-09-29 03:42:40.159000+00:00,2022-09-29 03:46:28.160000+00:00,2022-09-29 03:42:40.159000+00:00,2022-09-29 03:46:28.160000+00:00,228,13,['G0002'],[1348457912]
2501260558,C1.6,2025-01-26 05:20:26.202000+00:00,2025-01-26 06:08:42.207000+00:00,2025-01-26 05:20:26.202000+00:00,2025-01-26 06:08:42.207000+00:00,2896,13,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1421904320, 1421904616, 1421904920, 1421905520, 1421906128, 1421906416, 1421906728]"
2207300245,B1.4,2022-07-30 02:42:35.991000+00:00,2022-07-30 03:37:11.997000+00:00,2022-07-30 02:42:35.991000+00:00,2022-07-30 03:37:11.997000+00:00,3276,13,"['G0002', 'G0002']","[1343187016, 1343187256]"
2207300437,B1.3,2022-07-30 04:23:16.001000+00:00,2022-07-30 05:12:16.006000+00:00,2022-07-30 04:23:16.001000+00:00,2022-07-30 05:12:16.006000+00:00,2940,13,"['G0002', 'G0002']","[1343190136, 1343190376]"
2407270216,M4.1,2024-07-27 01:59:40.977000+00:00,2024-07-27 02:35:36.981000+00:00,2024-07-27 01:59:40.977000+00:00,2024-07-27 02:35:36.981000+00:00,2156,12,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1406080816, 1406080984, 1406081584, 1406082616, 1406082736]"
2408010439,M4.0,2024-08-01 04:38:31.680000+00:00,2024-08-01 05:18:47.684000+00:00,2024-08-01 04:38:31.680000+00:00,2024-08-01 05:18:47.684000+00:00,2416,12,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1406522624, 1406522848, 1406523520, 1406523616, 1406524120, 1406524720]"
2408010308,M1.2,2024-08-01 02:54:55.668000+00:00,2024-08-01 03:13:39.670000+00:00,2024-08-01 02:54:55.668000+00:00,2024-08-01 03:13:39.670000+00:00,1124,12,"['G0002', 'G0002', 'G0002']","[1406516152, 1406516416, 1406516752]"
2408180451,C7.5,2024-08-18 04:45:59.264000+00:00,2024-08-18 05:04:19.266000+00:00,2024-08-18 04:45:59.264000+00:00,2024-08-18 05:04:19.266000+00:00,1100,12,"['G0002', 'G0002', 'G0002']","[1407992064, 1407992416, 1407992664]"
2409100229,C5.0,2024-09-10 02:25:16.596000+00:00,2024-09-10 02:38:56.598000+00:00,2024-09-10 02:25:16.596000+00:00,2024-09-10 02:38:56.598000+00:00,820,12,"['G0002', 'G0002']","[1409970640, 1409970768]"
2408160522,C4.3,2024-08-16 05:19:07.950000+00:00,2024-08-16 05:36:47.952000+00:00,2024-08-16 05:19:07.950000+00:00,2024-08-16 05:36:47.952000+00:00,1060,12,"['G0002', 'G0002']","[1407821136, 1407821416]"
2408220403,C4.3,2024-08-22 03:59:47.692000+00:00,2024-08-22 04:18:07.694000+00:00,2024-08-22 03:59:47.692000+00:00,2024-08-22 04:18:07.694000+00:00,1100,12,"['G0002', 'G0002', 'G0002']","[1408334416, 1408334600, 1408335256]"
2501270545,C3.7,2025-01-27 05:26:50.361000+00:00,2025-01-27 06:17:42.366000+00:00,2025-01-27 05:26:50.361000+00:00,2025-01-27 06:17:42.366000+00:00,3052,12,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1421991016, 1421991848, 1421992456, 1421992816, 1421993056]"
2408230527,C3.2,2024-08-23 05:17:55.557000+00:00,2024-08-23 05:36:15.569000+00:00,2024-08-23 05:17:55.557000+00:00,2024-08-23 05:36:15.569000+00:00,1100,12,"['G0002', 'G0002', 'G0002']","[1408425896, 1408426216, 1408426496]"
2407130227,C2.9,2024-07-13 02:23:24.087000+00:00,2024-07-13 02:41:04.089000+00:00,2024-07-13 02:23:24.087000+00:00,2024-07-13 02:41:04.089000+00:00,1060,12,"['G0002', 'G0002']","[1404872936, 1404873016]"
2405220600,C2.5,2024-05-22 05:52:12.468000+00:00,2024-05-22 06:08:12.469000+00:00,2024-05-22 05:52:12.468000+00:00,2024-05-22 06:08:12.469000+00:00,960,12,['G0002'],[1400392816]
2409080521,C2.2,2024-09-08 05:15:12.697000+00:00,2024-09-08 05:33:36.698000+00:00,2024-09-08 05:15:12.697000+00:00,2024-09-08 05:33:36.698000+00:00,1104,12,"['G0002', 'G0002', 'G0002']","[1409807880, 1409808616, 1409808736]"
2407050556,C1.8,2024-07-05 05:47:24.252000+00:00,2024-07-05 06:05:40.254000+00:00,2024-07-05 05:47:24.252000+00:00,2024-07-05 06:05:40.254000+00:00,1096,12,"['G0002', 'G0002', 'G0002']","[1404193960, 1404194416, 1404194560]"
2405200341,C1.6,2024-05-20 03:07:48.336000+00:00,2024-05-20 04:28:04.346000+00:00,2024-05-20 03:07:48.336000+00:00,2024-05-20 04:28:04.346000+00:00,4816,12,"['G0002', 'G0002']","[1400211016, 1400212816]"
2409170601,C1.3,2024-09-17 05:56:37.151000+00:00,2024-09-17 06:14:13.145000+00:00,2024-09-17 05:56:37.151000+00:00,2024-09-17 06:14:13.145000+00:00,1055,12,"['G0002', 'G0002']","[1410588016, 1410588752]"
2408010147,M6.3,2024-08-01 01:36:23.660000+00:00,2024-08-01 02:45:55.667000+00:00,2024-08-01 01:36:23.660000+00:00,2024-08-01 02:45:55.667000+00:00,4172,11,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1406511824, 1406512360, 1406512536, 1406512816, 1406513136, 1406513736, 1406514344, 1406514616, 1406514944]"
2408230339,M3.5,2024-08-23 03:35:23.548000+00:00,2024-08-23 03:55:31.550000+00:00,2024-08-23 03:35:23.548000+00:00,2024-08-23 03:55:31.550000+00:00,1208,11,"['G0002', 'G0002', 'G0002']","[1408419768, 1408420080, 1408420368]"
2407310147,M2.0,2024-07-31 01:42:19.503000+00:00,2024-07-31 02:27:35.508000+00:00,2024-07-31 01:42:19.503000+00:00,2024-07-31 02:27:35.508000+00:00,2716,11,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1406425416, 1406426016, 1406426416, 1406426624, 1406426864, 1406427224]"
2406110436,C9.2,2024-06-11 04:27:56.399000+00:00,2024-06-11 05:04:16.403000+00:00,2024-06-11 04:27:56.399000+00:00,2024-06-11 05:04:16.403000+00:00,2180,11,"['G0002', 'G0002']","[1402115416, 1402117216]"
2405120130,C7.1,2024-05-12 01:12:58.170000+00:00,2024-05-12 02:37:02.179000+00:00,2024-05-12 01:12:58.170000+00:00,2024-05-12 02:37:02.179000+00:00,5044,11,"['G0002', 'G0002']","[1399514416, 1399516216]"
2405150213,C5.2,2024-05-15 02:09:59.948000+00:00,2024-05-15 02:54:27.953000+00:00,2024-05-15 02:09:59.948000+00:00,2024-05-15 02:54:27.953000+00:00,2668,11,['G0002'],[1399775416]
2407300617,C3.5,2024-07-30 06:16:55.576000+00:00,2024-07-30 06:17:51.576000+00:00,2024-07-30 06:16:55.576000+00:00,2024-07-30 06:17:51.576000+00:00,56,11,['G0002'],[1406355432]
2408300313,C3.1,2024-08-30 02:58:36.350000+00:00,2024-08-30 03:38:04.354000+00:00,2024-08-30 02:58:36.350000+00:00,2024-08-30 03:38:04.354000+00:00,2368,11,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1409021984, 1409022016, 1409022600, 1409023248, 1409023816, 1409023936]"
2407200333,C3.0,2024-07-20 03:28:52.888000+00:00,2024-07-20 04:09:36.892000+00:00,2024-07-20 03:28:52.888000+00:00,2024-07-20 04:09:36.892000+00:00,2444,11,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1405481416, 1405481560, 1405482336, 1405483112, 1405483216, 1405483712]"
2405240405,C2.5,2024-05-24 03:59:16.571000+00:00,2024-05-24 04:16:12.573000+00:00,2024-05-24 03:59:16.571000+00:00,2024-05-24 04:16:12.573000+00:00,1016,11,['G0002'],[1400558416]
2405170613,C2.1,2024-05-17 06:10:19.986000+00:00,2024-05-17 06:32:31.989000+00:00,2024-05-17 06:10:19.986000+00:00,2024-05-17 06:32:31.989000+00:00,1332,11,['G0002'],[1399962616]
2409250253,C2.1,2024-09-25 02:30:49.916000+00:00,2024-09-25 03:04:05.917000+00:00,2024-09-25 02:30:49.916000+00:00,2024-09-25 03:04:05.917000+00:00,1996,11,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1411266616, 1411266736, 1411267336, 1411267936, 1411268416, 1411268544]"
2409190248,C1.7,2024-09-19 02:46:45.343000+00:00,2024-09-19 03:05:29.345000+00:00,2024-09-19 02:46:45.343000+00:00,2024-09-19 03:05:29.345000+00:00,1124,11,"['G0002', 'G0002']","[1410750016, 1410750136]"
2405260153,C1.5,2024-05-26 01:49:00.474000+00:00,2024-05-26 02:06:48.476000+00:00,2024-05-26 01:49:00.474000+00:00,2024-05-26 02:06:48.476000+00:00,1068,11,['G0002'],[1400724016]
2502200348,C1.4,2025-02-20 02:53:54.077000+00:00,2025-02-20 04:21:34.087000+00:00,2025-02-20 02:53:54.077000+00:00,2025-02-20 04:21:34.087000+00:00,5260,11,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1424055616, 1424055808, 1424056416, 1424057016, 1424057416, 1424057616, 1424058224, 1424058824, 1424059216, 1424059424, 1424060032]"
2409170339,C1.3,2024-09-17 03:30:53.127000+00:00,2024-09-17 04:03:25.131000+00:00,2024-09-17 03:30:53.127000+00:00,2024-09-17 04:03:25.131000+00:00,1952,11,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1410579016, 1410579144, 1410579744, 1410580344, 1410580816, 1410580952]"
2409170426,,2024-09-17 04:20:09.133000+00:00,2024-09-17 04:39:25.135000+00:00,2024-09-17 04:20:09.133000+00:00,2024-09-17 04:39:25.135000+00:00,1156,11,"['G0002', 'G0002', 'G0002']","[1410582256, 1410582616, 1410582856]"
2407310537,M2.3,2024-07-31 05:36:59.529000+00:00,2024-07-31 05:38:19.529000+00:00,2024-07-31 05:36:59.529000+00:00,2024-07-31 05:38:19.529000+00:00,80,10,['G0002'],[1406439504]
2502140226,M1.2,2025-02-14 02:14:44.317000+00:00,2025-02-14 03:31:36.325000+00:00,2025-02-14 02:14:44.317000+00:00,2025-02-14 03:31:36.325000+00:00,4612,10,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1423534608, 1423535208, 1423535416, 1423535808, 1423536416, 1423537208, 1423537216, 1423537808, 1423538408, 1423539016]"
2407290510,M1.1,2024-07-29 04:59:45.211000+00:00,2024-07-29 05:21:25.218000+00:00,2024-07-29 04:59:45.211000+00:00,2024-07-29 05:21:25.218000+00:00,1300,10,"['G0002', 'G0002', 'G0002']","[1406264416, 1406264848, 1406265448]"
2407110602,C9.8,2024-07-11 05:52:03.996000+00:00,2024-07-11 06:10:56.007000+00:00,2024-07-11 05:52:03.996000+00:00,2024-07-11 06:10:56.007000+00:00,1132,10,['G0002'],[1404712816]
2406150604,C8.8,2024-06-15 05:56:20.336000+00:00,2024-06-15 06:14:32.337000+00:00,2024-06-15 05:56:20.336000+00:00,2024-06-15 06:14:32.337000+00:00,1092,10,['G0002'],[1402466416]
2408170421,C5.1,2024-08-17 03:52:15.500000+00:00,2024-08-17 04:35:15.505000+00:00,2024-08-17 03:52:15.500000+00:00,2024-08-17 04:35:15.505000+00:00,2580,10,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1407902120, 1407902416, 1407903144, 1407903768, 1407904216]"
2407150523,C5.0,2024-07-15 05:21:36.418000+00:00,2024-07-15 05:30:48.419000+00:00,2024-07-15 05:21:36.418000+00:00,2024-07-15 05:30:48.419000+00:00,552,10,"['G0002', 'G0002']","[1405056152, 1405056616]"
2408150216,C4.9,2024-08-15 02:13:51.872000+00:00,2024-08-15 02:35:47.874000+00:00,2024-08-15 02:13:51.872000+00:00,2024-08-15 02:35:47.874000+00:00,1316,10,"['G0002', 'G0002', 'G0002']","[1407723792, 1407724216, 1407724400]"
