flare_id,GOES_class,stix_start_UTC,stix_end_UTC,mwa_start_UTC,mwa_end_UTC,flare_duration_sec,overlap_percentage,projectids,obs_ids,obs_names,calibrator_obs_ids,calibrator_obs_names,calibrator_time_diff_hr
2408130401,C5.4,2024-08-13 03:37:27.565000+00:00,2024-08-13 04:16:39.569000+00:00,2024-08-13 03:37:27.565000+00:00,2024-08-13 04:16:39.569000+00:00,2352,6,"['G0002', 'G0002', 'G0002', 'G0002']","[1407555952, 1407556552, 1407556816, 1407557656]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1407535400, 1407579560]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[5.71, 6.56]"
2411070648,C5.2,2024-11-07 06:47:17.357000+00:00,2024-11-07 06:49:21.357000+00:00,2024-11-07 06:47:17.357000+00:00,2024-11-07 06:49:21.357000+00:00,124,6,['G0002'],[1414997360],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2405240242,C4.9,2024-05-24 02:30:48.560000+00:00,2024-05-24 03:22:28.565000+00:00,2024-05-24 02:30:48.560000+00:00,2024-05-24 03:22:28.565000+00:00,3100,6,"['G0002', 'G0002']","[1400553016, 1400554816]","['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1400538376, 1400580016]","['Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']","[4.07, 7.5]"
2501311104,C4.9,2025-01-31 10:50:06.341000+00:00,2025-01-31 11:19:10.344000+00:00,2025-01-31 10:50:06.341000+00:00,2025-01-31 11:19:10.344000+00:00,1744,6,['G0002'],[1422356616],"['YAMAGAWA_SolarTrigger_2025131_Cal_PicA_Ch[80,87,...,238,246]']",[],[],[]
2405250434,C4.6,2024-05-25 04:21:52.433000+00:00,2024-05-25 05:27:56.440000+00:00,2024-05-25 04:21:52.433000+00:00,2024-05-25 05:27:56.440000+00:00,3964,6,"['G0002', 'G0002']","[1400646616, 1400648416]","['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1400624776, 1400666416]","['Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']","[6.07, 5.5]"
2408170505,C4.4,2024-08-17 04:41:23.506000+00:00,2024-08-17 05:23:11.510000+00:00,2024-08-17 04:41:23.506000+00:00,2024-08-17 05:23:11.510000+00:00,2508,6,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1407905232, 1407905832, 1407906016, 1407906440, 1407907040]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1407881000, 1407925160]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[6.73, 5.54]"
2412040453,C3.9,2024-12-04 04:33:19.924000+00:00,2024-12-04 05:29:47.930000+00:00,2024-12-04 04:33:19.924000+00:00,2024-12-04 05:29:47.930000+00:00,3388,6,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1417322072, 1417322672, 1417323272, 1417323616, 1417323880, 1417324480]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2412040640,C3.6,2024-12-04 06:07:39.935000+00:00,2024-12-04 07:03:27.941000+00:00,2024-12-04 06:07:39.935000+00:00,2024-12-04 07:03:27.941000+00:00,3348,6,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1417328120, 1417328720, 1417329016, 1417329328, 1417329928, 1417330528]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410110418,C2.9,2024-10-11 03:55:31.927000+00:00,2024-10-11 04:40:27.932000+00:00,2024-10-11 03:55:31.927000+00:00,2024-10-11 04:40:27.932000+00:00,2696,6,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1412654672, 1412655280, 1412655880, 1412656320, 1412656344, 1412656360, 1412656480]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'YAMAGAWA_SolarTrigger_20241011043118_Sun_Ch[57,58,...,98,100]', 'YAMAGAWA_SolarTrigger_20241011043118_Sun_Ch[57,58,...,98,100]', 'YAMAGAWA_SolarTrigger_20241011043118_Sun_Ch[57,58,...,98,100]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2408290153,C2.7,2024-08-29 01:44:32.183000+00:00,2024-08-29 02:15:00.187000+00:00,2024-08-29 01:44:32.183000+00:00,2024-08-29 02:15:00.187000+00:00,1828,6,"['G0002', 'G0002']","[1408931408, 1408932016]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1408917800, 1408961960]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[3.78, 8.49]"
2501310739,C2.6,2025-01-31 07:27:38.318000+00:00,2025-01-31 07:44:18.320000+00:00,2025-01-31 07:27:38.318000+00:00,2025-01-31 07:44:18.320000+00:00,1000,6,"['G0002', 'G0002', 'G0002']","[1422343912, 1422344512, 1422344632]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'YAMAGAWA_SolarTrigger_20250131074315_Sun_Ch[80,87,...,238,246]']",[],[],[]
2411161044,C2.5,2024-11-16 10:39:29.011000+00:00,2024-11-16 10:55:45.013000+00:00,2024-11-16 10:39:29.011000+00:00,2024-11-16 10:55:45.013000+00:00,976,6,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1415788840, 1415788856, 1415788872, 1415789024, 1415789048, 1415789184, 1415789200, 1415789224, 1415789352, 1415789376, 1415789392]","['YAMAGAWA_SolarTrigger_20241116_Cal_3C444_Ch68', 'YAMAGAWA_SolarTrigger_20241116_Cal_3C444_Ch68', 'YAMAGAWA_SolarTrigger_20241116_Cal_3C444_Ch68', 'YAMAGAWA_SolarTrigger_20241116_Cal_3C444_Ch[80,81,...,147,148]', 'YAMAGAWA_SolarTrigger_20241116_Cal_3C444_Ch[80,81,...,147,148]', 'YAMAGAWA_SolarTrigger_20241116_Cal_3C444_Ch[149,150,...,174,176]', 'YAMAGAWA_SolarTrigger_20241116_Cal_3C444_Ch[149,150,...,174,176]', 'YAMAGAWA_SolarTrigger_20241116_Cal_3C444_Ch[149,150,...,174,176]', 'YAMAGAWA_SolarTrigger_20241116_Cal_3C444_Ch[177,179,...,203,204]', 'YAMAGAWA_SolarTrigger_20241116_Cal_3C444_Ch[177,179,...,203,204]', 'YAMAGAWA_SolarTrigger_20241116_Cal_3C444_Ch[177,179,...,203,204]']",[],[],[]
2501050624,C2.4,2025-01-05 06:23:44.890000+00:00,2025-01-05 06:30:24.891000+00:00,2025-01-05 06:23:44.890000+00:00,2025-01-05 06:30:24.891000+00:00,400,6,['G0002'],[1420093816],"['Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2501150313,C2.2,2025-01-15 03:06:45.649000+00:00,2025-01-15 03:26:33.651000+00:00,2025-01-15 03:06:45.649000+00:00,2025-01-15 03:26:33.651000+00:00,1188,6,"['G0002', 'G0002', 'G0002']","[1420945560, 1420946056, 1420946656]","['YAMAGAWA_SolarTrigger_20250115030518_Sun_Ch66', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502170604,C1.8,2025-02-17 06:02:28.721000+00:00,2025-02-17 06:09:04.722000+00:00,2025-02-17 06:02:28.721000+00:00,2025-02-17 06:09:04.722000+00:00,396,6,['G0002'],[1423807216],"['Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2405260508,C1.5,2024-05-26 04:51:04.493000+00:00,2024-05-26 05:22:00.497000+00:00,2024-05-26 04:51:04.493000+00:00,2024-05-26 05:22:00.497000+00:00,1856,6,['G0002'],[1400734816],"['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1400711176, 1400752816]","['Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']","[6.57, 5.0]"
2405230224,M4.2,2024-05-23 02:07:40.600000+00:00,2024-05-23 03:21:40.608000+00:00,2024-05-23 02:07:40.600000+00:00,2024-05-23 03:21:40.608000+00:00,4440,5,"['G0002', 'G0002']","[1400466616, 1400468416]","['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1400451976, 1400493616]","['Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']","[4.07, 7.5]"
2501060151,M3.2,2025-01-06 01:32:01.017000+00:00,2025-01-06 02:30:17.023000+00:00,2025-01-06 01:32:01.017000+00:00,2025-01-06 02:30:17.023000+00:00,3496,5,"['G0002', 'G0002']","[1420164016, 1420165816]","['Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2408100306,M2.4,2024-08-10 03:02:55.787000+00:00,2024-08-10 03:41:59.791000+00:00,2024-08-10 03:02:55.787000+00:00,2024-08-10 03:41:59.791000+00:00,2344,5,"['G0002', 'G0002', 'G0002']","[1407295080, 1407295680, 1407295816]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1407276200, 1407320360]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[5.24, 7.02]"
2406240450,M1.9,2024-06-24 03:27:56.922000+00:00,2024-06-24 05:47:00.937000+00:00,2024-06-24 03:27:56.922000+00:00,2024-06-24 05:47:00.937000+00:00,8344,5,"['G0002', 'G0002', 'G0002', 'G0002']","[1403235016, 1403238616, 1403240416, 1403242216]","['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1403216656, 1403258056]","['Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']","[5.1, 6.4]"
2411070001,M1.6,2024-11-06 23:37:53.309000+00:00,2024-11-07 00:21:45.314000+00:00,2024-11-06 23:37:53.309000+00:00,2024-11-07 00:21:45.314000+00:00,2632,5,"['G0002', 'G0002', 'G0002']","[1414973632, 1414973648, 1414973672]","['YAMAGAWA_SolarTrigger_20241107001311_Sun_Ch[102,104,...,147,150]', 'YAMAGAWA_SolarTrigger_20241107001311_Sun_Ch[102,104,...,147,150]', 'YAMAGAWA_SolarTrigger_20241107001311_Sun_Ch[102,104,...,147,150]']",[],[],[]
2411040227,M1.2,2024-11-04 02:26:13.152000+00:00,2024-11-04 02:28:49.152000+00:00,2024-11-04 02:26:13.152000+00:00,2024-11-04 02:28:49.152000+00:00,156,5,['G0002'],[1414722496],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2408150345,M1.1,2024-08-15 03:03:51.877000+00:00,2024-08-15 04:00:11.884000+00:00,2024-08-15 03:03:51.877000+00:00,2024-08-15 04:00:11.884000+00:00,3380,5,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1407726968, 1407727568, 1407727816, 1407728168, 1407728768, 1407729376, 1407729616]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1407708200, 1407752360]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[5.21, 7.05]"
2408210545,M1.1,2024-08-21 05:39:27.545000+00:00,2024-08-21 06:00:47.547000+00:00,2024-08-21 05:39:27.545000+00:00,2024-08-21 06:00:47.547000+00:00,1280,5,"['G0002', 'G0002', 'G0002']","[1408254160, 1408254760, 1408255216]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1408226600, 1408270760]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[7.66, 4.61]"
2409120359,M1.1,2024-09-12 03:35:20.522000+00:00,2024-09-12 04:21:08.528000+00:00,2024-09-12 03:35:20.522000+00:00,2024-09-12 04:21:08.528000+00:00,2748,5,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1410147800, 1410148400, 1410148816, 1410149000, 1410149656]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1410125720, 1410172160]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[6.13, 6.77]"
2501080636,C9.9,2025-01-08 06:30:17.166000+00:00,2025-01-08 07:15:17.171000+00:00,2025-01-08 06:30:17.166000+00:00,2025-01-08 07:15:17.171000+00:00,2700,5,['G0002'],[1420353016],"['Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2405230150,C8.5,2024-05-23 01:47:12.598000+00:00,2024-05-23 02:00:44.599000+00:00,2024-05-23 01:47:12.598000+00:00,2024-05-23 02:00:44.599000+00:00,812,5,['G0002'],[1400464816],"['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1400451976, 1400493616]","['Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']","[3.57, 8.0]"
2408070159,C8.5,2024-08-07 01:27:47.604000+00:00,2024-08-07 02:20:27.610000+00:00,2024-08-07 01:27:47.604000+00:00,2024-08-07 02:20:27.610000+00:00,3160,5,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1407029656, 1407030256, 1407031192, 1407031216, 1407031792, 1407032392]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1407017000, 1407061160]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[3.52, 8.75]"
2409100136,C7.8,2024-09-10 01:27:40.590000+00:00,2024-09-10 02:15:04.595000+00:00,2024-09-10 01:27:40.590000+00:00,2024-09-10 02:15:04.595000+00:00,2844,5,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1409967544, 1409968144, 1409968744, 1409968816, 1409969528]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1409952920, 1409999360]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[4.06, 8.84]"
2502110626,C6.7,2025-02-11 06:12:44.463000+00:00,2025-02-11 07:16:36.470000+00:00,2025-02-11 06:12:44.463000+00:00,2025-02-11 07:16:36.470000+00:00,3832,5,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1423290560, 1423290616, 1423291168, 1423291896, 1423292496, 1423293096]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2409240342,C6.5,2024-09-24 03:31:33.857000+00:00,2024-09-24 04:24:05.863000+00:00,2024-09-24 03:31:33.857000+00:00,2024-09-24 04:24:05.863000+00:00,3152,5,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1411183816, 1411184312, 1411184920, 1411185520, 1411185616, 1411186456]","['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1411162520, 1411208960]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[5.92, 6.98]"
2409060244,C6.1,2024-09-06 02:34:12.660000+00:00,2024-09-06 03:06:32.664000+00:00,2024-09-06 02:34:12.660000+00:00,2024-09-06 03:06:32.664000+00:00,1940,5,"['G0002', 'G0002', 'G0002']","[1409626064, 1409626792, 1409626840]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1409607320, 1409653760]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[5.21, 7.69]"
2410030630,C6.0,2024-10-03 06:29:58.046000+00:00,2024-10-03 06:32:18.047000+00:00,2024-10-03 06:29:58.046000+00:00,2024-10-03 06:32:18.047000+00:00,140,5,['G0002'],[1411972216],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502270628,C5.7,2025-02-27 06:14:09.917000+00:00,2025-02-27 07:15:29.924000+00:00,2025-02-27 06:14:09.917000+00:00,2025-02-27 07:15:29.924000+00:00,3680,5,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1424672688, 1424673016, 1424673296, 1424674080, 1424674688, 1424675288]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502080045,C5.0,2025-02-08 00:34:40.247000+00:00,2025-02-08 01:08:04.251000+00:00,2025-02-08 00:34:40.247000+00:00,2025-02-08 01:08:04.251000+00:00,2004,5,['G0002'],[1423011352],"['YAMAGAWA_SolarTrigger_20250208005518_Sun_Ch[102,107,...,225,231]']",[],[],[]
2409170630,C4.4,2024-09-17 06:17:49.146000+00:00,2024-09-17 07:05:09.151000+00:00,2024-09-17 06:17:49.146000+00:00,2024-09-17 07:05:09.151000+00:00,2840,5,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1410589352, 1410589816, 1410589952, 1410590560, 1410591464]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1410557720, 1410604160]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[8.79, 4.11]"
2501230120,C4.2,2025-01-23 00:25:13.896000+00:00,2025-01-23 01:42:37.904000+00:00,2025-01-23 00:25:13.896000+00:00,2025-01-23 01:42:37.904000+00:00,4644,5,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1421627752, 1421629720, 1421630320, 1421631112, 1421631232, 1421631712]","['YAMAGAWA_SolarTrigger_20250123003510_Sun_Ch[77,81,...,165,169]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'YAMAGAWA_SolarTrigger_20250123013318_Sun_Ch[160,161,...,185,187]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2407270757,C4.1,2024-07-27 07:56:45.016000+00:00,2024-07-27 07:59:01.016000+00:00,2024-07-27 07:56:45.016000+00:00,2024-07-27 07:59:01.016000+00:00,136,5,['G0002'],[1406102256],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1406068216, 1406109856]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_CenA_Ch[58,61,...,210,226]']","[9.46, 2.11]"
2411100711,C3.9,2024-11-10 06:49:17.232000+00:00,2024-11-10 07:48:29.239000+00:00,2024-11-10 06:49:17.232000+00:00,2024-11-10 07:48:29.239000+00:00,3552,5,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1415257168, 1415257768, 1415258368, 1415258392, 1415258416, 1415258432, 1415258976, 1415259576]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'YAMAGAWA_SolarTrigger_20241110071915_Sun_Ch[213,215,...,248,250]', 'YAMAGAWA_SolarTrigger_20241110071915_Sun_Ch[213,215,...,248,250]', 'YAMAGAWA_SolarTrigger_20241110071915_Sun_Ch[213,215,...,248,250]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2407210658,C3.1,2024-07-21 06:57:49.067000+00:00,2024-07-21 06:58:49.067000+00:00,2024-07-21 06:57:49.067000+00:00,2024-07-21 06:58:49.067000+00:00,60,5,['G0002'],[1405580344],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1405549816, 1405591456]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_CenA_Ch[58,61,...,210,226]']","[8.48, 3.09]"
2502080348,C3.0,2025-02-08 03:39:00.167000+00:00,2025-02-08 04:29:56.173000+00:00,2025-02-08 03:39:00.167000+00:00,2025-02-08 04:29:56.173000+00:00,3056,5,['G0002'],[1423022416],"['Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502220523,C3.0,2025-02-22 05:22:09.812000+00:00,2025-02-22 05:24:37.812000+00:00,2025-02-22 05:22:09.812000+00:00,2025-02-22 05:24:37.812000+00:00,148,5,['G0002'],[1424237032],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411231046,C2.3,2024-11-23 10:41:09.625000+00:00,2024-11-23 11:18:53.629000+00:00,2024-11-23 10:41:09.625000+00:00,2024-11-23 11:18:53.629000+00:00,2264,5,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1416393888, 1416393904, 1416393920, 1416394056, 1416394080, 1416394232, 1416394256, 1416394272, 1416394408, 1416394424, 1416394448]","['YAMAGAWA_SolarTrigger_20241123_Cal_3C444_Ch[56,64,...,130,131]', 'YAMAGAWA_SolarTrigger_20241123_Cal_3C444_Ch[56,64,...,130,131]', 'YAMAGAWA_SolarTrigger_20241123_Cal_3C444_Ch[56,64,...,130,131]', 'YAMAGAWA_SolarTrigger_20241123_Cal_3C444_Ch[134,135,...,174,176]', 'YAMAGAWA_SolarTrigger_20241123_Cal_3C444_Ch[134,135,...,174,176]', 'YAMAGAWA_SolarTrigger_20241123_Cal_3C444_Ch[177,180,...,235,237]', 'YAMAGAWA_SolarTrigger_20241123_Cal_3C444_Ch[177,180,...,235,237]', 'YAMAGAWA_SolarTrigger_20241123_Cal_3C444_Ch[177,180,...,235,237]', 'YAMAGAWA_SolarTrigger_20241123_Cal_3C444_Ch[223,224,...,248,250]', 'YAMAGAWA_SolarTrigger_20241123_Cal_3C444_Ch[223,224,...,248,250]', 'YAMAGAWA_SolarTrigger_20241123_Cal_3C444_Ch[223,224,...,248,250]']",[],[],[]
2409240655,C1.9,2024-09-24 06:54:45.780000+00:00,2024-09-24 06:57:09.780000+00:00,2024-09-24 06:54:45.780000+00:00,2024-09-24 06:57:09.780000+00:00,144,5,['G0002'],[1411196152],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1411162520, 1411208960]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[9.34, 3.56]"
2406080152,M9.8,2024-06-08 01:26:17.009000+00:00,2024-06-08 02:56:37.019000+00:00,2024-06-08 01:26:17.009000+00:00,2024-06-08 02:56:37.019000+00:00,5420,4,"['G0002', 'G0002']","[1401847216, 1401849016]","['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1401834256, 1401875656]","['Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']","[3.6, 7.9]"
